timestamp,cell_id,power_consumption_w,cell_utilization,sleep_state,renewable_pct,carbon_intensity_gco2_kwh,traffic_demand_mbps
264,CELL_006,685.15,0.856,0,17.84,302.58,49.57
265,CELL_000,183.21,0.229,0,24.27,347.01,44.14
265,CELL_001,233.1,0.291,0,15.11,385.62,52.65
265,CELL_002,563.35,0.704,0,20.81,421.24,123.84
265,CELL_003,630.66,0.788,0,36.26,396.56,73.11
265,CELL_004,486.33,0.608,0,1.92,237.8,118.97
265,CELL_005,349.01,0.436,0,6.15,383.53,80.03
265,CELL_006,515.1,0.644,0,39.42,479.81,47.99
266,CELL_000,320.49,0.401,0,31.66,224.19,72.92
266,CELL_001,626.57,0.783,0,9.31,430.77,47.4
266,CELL_002,171.94,0.215,0,24.48,417.64,33.72
266,CELL_003,211.12,0.264,0,15.61,245.14,36.23
266,CELL_004,128.98,0.161,0,24.3,352.02,11.07
266,CELL_005,120.41,0.151,0,27.77,383.61,26.44
266,CELL_006,752.78,0.941,0,23.0,296.95,180.85
267,CELL_000,730.2,0.913,0,36.43,416.71,83.22
267,CELL_001,667.14,0.834,0,25.24,215.47,48.61
267,CELL_002,728.91,0.911,0,5.18,220.09,136.78
267,CELL_003,573.76,0.717,0,3.56,475.63,135.06
267,CELL_004,122.57,0.153,0,37.69,326.84,23.72
267,CELL_005,582.59,0.728,0,37.06,448.93,85.33
267,CELL_006,758.67,0.948,0,30.42,316.99,102.55
268,CELL_000,742.59,0.928,0,6.27,442.14,71.92
268,CELL_001,599.91,0.75,0,14.54,298.28,110.9
268,CELL_002,504.48,0.631,0,30.66,262.57,61.26
268,CELL_003,345.85,0.432,0,15.55,307.9,84.39
268,CELL_004,249.33,0.312,0,5.34,452.26,16.7
268,CELL_005,607.01,0.759,0,23.09,470.74,69.9
268,CELL_006,545.5,0.682,0,34.5,240.8,120.95
269,CELL_000,358.89,0.449,0,2.78,220.1,27.98
269,CELL_001,241.12,0.301,0,19.59,437.29,33.88
269,CELL_002,676.63,0.846,0,17.44,298.81,66.46
269,CELL_003,443.15,0.554,0,24.69,216.57,53.24
269,CELL_004,706.78,0.883,0,36.35,329.83,112.39
269,CELL_005,314.69,0.393,0,18.69,217.19,70.95
269,CELL_006,608.84,0.761,0,4.78,200.68,95.2
270,CELL_000,706.02,0.883,0,27.56,240.63,145.41
270,CELL_001,491.35,0.614,0,6.01,254.93,85.81
270,CELL_002,627.39,0.784,0,3.74,451.26,134.9
270,CELL_003,742.82,0.929,0,10.28,392.72,173.09
270,CELL_004,543.0,0.679,0,9.01,282.33,132.47
270,CELL_005,123.89,0.155,0,22.98,392.79,18.27
270,CELL_006,472.58,0.591,0,20.96,325.9,87.4
271,CELL_000,618.9,0.774,0,1.53,450.48,143.58
271,CELL_001,474.63,0.593,0,30.1,345.37,62.09
271,CELL_002,690.68,0.863,0,16.88,356.41,92.09
271,CELL_003,595.63,0.745,0,17.31,400.51,43.33
271,CELL_004,129.72,0.162,0,27.46,420.21,25.56
271,CELL_005,711.47,0.889,0,39.9,201.15,104.53
271,CELL_006,311.59,0.389,0,13.26,422.85,70.6
272,CELL_000,698.12,0.873,0,23.09,285.9,174.31
272,CELL_001,689.53,0.862,0,38.71,375.44,84.06
272,CELL_002,401.25,0.502,0,17.41,331.01,67.93
272,CELL_003,451.42,0.564,0,35.12,304.83,55.41
272,CELL_004,533.85,0.667,0,31.35,425.13,64.27
272,CELL_005,605.49,0.757,0,23.06,428.89,107.72
272,CELL_006,642.91,0.804,0,39.23,278.89,157.62
273,CELL_000,219.15,0.274,0,10.19,266.01,35.86
273,CELL_001,583.04,0.729,0,26.07,271.56,78.72
273,CELL_002,589.15,0.736,0,36.54,427.15,100.76
273,CELL_003,645.36,0.807,0,26.01,250.45,143.1
273,CELL_004,289.57,0.362,0,15.73,455.84,59.15
273,CELL_005,255.74,0.32,0,23.01,428.54,47.97
273,CELL_006,577.01,0.721,0,10.46,271.16,141.47
274,CELL_000,370.2,0.463,0,5.39,372.03,69.91
274,CELL_001,622.24,0.778,0,18.18,246.57,127.92
274,CELL_002,156.35,0.195,0,3.83,423.54,33.66
274,CELL_003,492.45,0.616,0,31.71,323.06,120.26
274,CELL_004,736.61,0.921,0,38.84,471.81,60.6
274,CELL_005,608.85,0.761,0,21.85,352.19,88.04
274,CELL_006,100.41,0.126,0,20.83,322.81,8.54
275,CELL_000,335.47,0.419,0,36.6,304.28,33.08
275,CELL_001,272.48,0.341,0,32.75,427.67,52.91
275,CELL_002,300.91,0.376,0,29.65,431.21,26.12
275,CELL_003,246.46,0.308,0,20.24,209.5,58.82
275,CELL_004,570.28,0.713,0,11.58,262.6,61.02
275,CELL_005,596.88,0.746,0,5.22,365.55,91.56
275,CELL_006,614.32,0.768,0,36.23,497.08,133.7
276,CELL_000,133.49,0.167,0,8.74,446.69,13.77
276,CELL_001,741.5,0.927,0,9.87,252.7,145.47
276,CELL_002,517.43,0.647,0,15.85,228.75,109.84
276,CELL_003,259.09,0.324,0,6.42,316.58,31.45
276,CELL_004,753.07,0.941,0,33.42,462.71,47.4
276,CELL_005,554.72,0.693,0,29.15,353.19,52.0
276,CELL_006,347.28,0.434,0,12.85,362.41,73.06
277,CELL_000,656.88,0.821,0,29.37,245.15,95.04
277,CELL_001,252.76,0.316,0,12.88,424.48,16.92
277,CELL_002,433.12,0.541,0,27.08,244.7,65.49
277,CELL_003,418.92,0.524,0,32.62,477.74,93.08
277,CELL_004,465.62,0.582,0,11.09,247.3,36.62
277,CELL_005,376.22,0.47,0,1.43,204.06,45.71
277,CELL_006,394.95,0.494,0,25.55,487.21,34.59
278,CELL_000,138.73,0.173,0,14.12,290.66,23.16
278,CELL_001,578.06,0.723,0,12.72,447.98,129.42
278,CELL_002,179.45,0.224,0,1.62,489.71,33.18
278,CELL_003,736.22,0.92,0,14.27,307.5,74.67
278,CELL_004,550.12,0.688,0,2.3,289.49,38.34
278,CELL_005,351.34,0.439,0,38.12,393.75,63.6
278,CELL_006,500.26,0.625,0,30.55,407.45,77.0
279,CELL_000,677.53,0.847,0,33.59,392.67,152.66
279,CELL_001,184.05,0.23,0,14.08,460.61,14.08
279,CELL_002,168.46,0.211,0,11.38,395.43,11.9
279,CELL_003,689.35,0.862,0,21.33,292.83,127.62
279,CELL_004,108.2,0.135,0,35.88,347.58,25.61
279,CELL_005,531.84,0.665,0,26.04,224.7,61.86
279,CELL_006,721.52,0.902,0,33.49,369.43,100.1
280,CELL_000,446.87,0.559,0,34.16,315.53,107.65
280,CELL_001,521.02,0.651,0,26.54,310.03,115.3
280,CELL_002,301.47,0.377,0,5.95,446.45,71.7
280,CELL_003,522.17,0.653,0,30.56,357.79,71.45
280,CELL_004,686.68,0.858,0,5.23,258.34,88.52
280,CELL_005,623.24,0.779,0,3.12,337.24,114.07
280,CELL_006,427.09,0.534,0,1.92,333.52,41.88
281,CELL_000,50.0,0.132,1,18.23,409.17,13.57
281,CELL_001,50.0,0.129,1,38.61,316.65,6.76
281,CELL_002,648.43,0.811,0,32.01,456.15,54.29
281,CELL_003,393.47,0.492,0,8.8,453.68,74.84
281,CELL_004,420.25,0.525,0,23.17,402.46,64.72
281,CELL_005,50.0,0.112,1,21.16,253.44,6.07
281,CELL_006,493.25,0.617,0,39.21,248.34,35.18
282,CELL_000,689.78,0.862,0,25.93,236.66,87.25
282,CELL_001,288.94,0.361,0,14.03,373.84,59.2
282,CELL_002,99.81,0.125,0,19.8,374.77,17.82
282,CELL_003,622.0,0.777,0,0.84,410.66,60.73
282,CELL_004,440.85,0.551,0,35.97,268.33,35.69
282,CELL_005,165.12,0.206,0,27.99,435.69,38.26
282,CELL_006,604.24,0.755,0,28.46,428.22,103.47
283,CELL_000,520.2,0.65,0,11.89,270.39,114.3
283,CELL_001,622.25,0.778,0,5.62,314.7,96.27
283,CELL_002,176.76,0.221,0,34.3,200.53,21.32
283,CELL_003,729.18,0.911,0,34.71,317.63,173.38
283,CELL_004,633.71,0.792,0,33.46,356.85,149.57
283,CELL_005,210.58,0.263,0,13.44,493.04,35.71
283,CELL_006,729.61,0.912,0,15.72,496.86,97.11
284,CELL_000,137.47,0.172,0,10.11,331.44,13.54
284,CELL_001,167.39,0.209,0,24.78,457.19,16.38
284,CELL_002,50.0,0.116,1,29.9,205.47,19.61
284,CELL_003,734.2,0.918,0,19.78,340.14,78.26
284,CELL_004,411.12,0.514,0,4.47,236.98,42.37
284,CELL_005,470.64,0.588,0,5.9,269.97,74.22
284,CELL_006,729.39,0.912,0,10.06,474.19,129.73
285,CELL_000,50.0,0.111,1,38.21,446.33,19.5
285,CELL_001,50.0,0.109,1,13.84,433.2,8.86
285,CELL_002,129.87,0.162,0,38.19,299.12,29.07
285,CELL_003,253.16,0.316,0,4.92,326.59,54.75
285,CELL_004,254.61,0.318,0,11.53,347.18,28.49
285,CELL_005,686.66,0.858,0,26.01,395.05,170.79
285,CELL_006,203.6,0.254,0,21.73,451.16,34.13
286,CELL_000,606.4,0.758,0,37.71,400.23,76.62
286,CELL_001,653.09,0.816,0,34.13,281.05,145.3
286,CELL_002,663.8,0.83,0,22.34,485.34,55.68
286,CELL_003,422.35,0.528,0,22.66,274.95,42.98
286,CELL_004,297.2,0.371,0,13.55,263.74,61.34
286,CELL_005,701.36,0.877,0,10.02,360.92,64.92
286,CELL_006,286.14,0.358,0,17.1,296.97,38.34
287,CELL_000,257.95,0.322,0,35.43,434.0,24.65
287,CELL_001,618.06,0.773,0,22.92,275.83,119.48
287,CELL_002,389.18,0.486,0,32.0,468.45,65.47
287,CELL_003,421.18,0.526,0,13.3,440.92,54.5
287,CELL_004,136.31,0.17,0,30.55,367.47,30.17
287,CELL_005,644.02,0.805,0,32.35,252.1,97.51
287,CELL_006,438.8,0.549,0,27.67,309.42,97.6
288,CELL_000,189.88,0.237,0,1.86,316.05,23.97
288,CELL_001,604.78,0.756,0,3.47,250.45,135.5
288,CELL_002,209.71,0.262,0,38.44,255.34,50.82
288,CELL_003,356.71,0.446,0,8.61,400.81,62.04
288,CELL_004,370.04,0.463,0,37.77,298.56,28.64
288,CELL_005,471.0,0.589,0,29.7,261.33,81.25
288,CELL_006,715.49,0.894,0,13.46,380.3,89.16
289,CELL_000,302.47,0.378,0,28.43,343.89,36.82
289,CELL_001,182.47,0.228,0,13.77,285.48,27.81
289,CELL_002,232.93,0.291,0,5.93,485.03,25.4
289,CELL_003,407.17,0.509,0,2.14,303.95,29.56
289,CELL_004,330.03,0.413,0,15.62,444.39,50.98
289,CELL_005,492.09,0.615,0,4.91,341.79,61.64
289,CELL_006,638.65,0.798,0,4.38,324.49,71.91
290,CELL_000,271.94,0.34,0,32.01,409.86,26.36
290,CELL_001,731.52,0.914,0,27.23,331.39,109.46
290,CELL_002,411.51,0.514,0,37.29,351.91,100.31
290,CELL_003,314.12,0.393,0,30.93,304.96,43.32
290,CELL_004,217.21,0.272,0,38.97,225.62,47.7
290,CELL_005,471.98,0.59,0,16.7,218.84,44.57
290,CELL_006,351.23,0.439,0,23.96,216.65,62.75
291,CELL_000,504.7,0.631,0,34.13,452.93,94.27
291,CELL_001,245.08,0.306,0,39.62,235.75,22.78
291,CELL_002,50.0,0.103,1,34.13,476.69,5.43
291,CELL_003,626.48,0.783,0,15.87,419.54,110.97
291,CELL_004,378.38,0.473,0,28.31,241.54,73.94
291,CELL_005,241.15,0.301,0,30.21,279.0,37.1
291,CELL_006,575.36,0.719,0,12.17,265.32,55.88
292,CELL_000,345.98,0.432,0,0.36,313.82,29.8
292,CELL_001,644.17,0.805,0,26.04,201.91,42.87
292,CELL_002,605.95,0.757,0,13.63,315.53,123.99
292,CELL_003,360.94,0.451,0,22.79,268.78,34.77
292,CELL_004,681.61,0.852,0,22.54,440.03,55.36
292,CELL_005,634.09,0.793,0,26.08,333.56,152.69
292,CELL_006,651.23,0.814,0,24.07,385.73,146.8
293,CELL_000,657.66,0.822,0,28.44,370.1,129.15
293,CELL_001,312.66,0.391,0,23.07,356.9,37.28
293,CELL_002,701.44,0.877,0,22.77,406.73,134.32
293,CELL_003,274.05,0.343,0,10.09,426.65,32.42
293,CELL_004,417.07,0.521,0,8.46,308.69,46.95
293,CELL_005,504.87,0.631,0,32.06,487.84,117.31
293,CELL_006,743.59,0.929,0,16.47,345.5,75.09
294,CELL_000,734.88,0.919,0,24.19,460.87,51.9
294,CELL_001,587.07,0.734,0,4.21,424.77,139.77
294,CELL_002,461.1,0.576,0,19.74,399.56,43.83
294,CELL_003,655.17,0.819,0,3.88,218.34,63.73
294,CELL_004,584.78,0.731,0,33.34,251.55,94.25
294,CELL_005,372.43,0.466,0,36.52,261.33,36.53
294,CELL_006,132.55,0.166,0,2.85,290.56,20.9
295,CELL_000,81.04,0.101,0,24.22,393.57,20.15
295,CELL_001,309.91,0.387,0,30.27,387.78,23.15
295,CELL_002,719.04,0.899,0,35.26,426.09,50.39
295,CELL_003,646.77,0.808,0,15.13,209.47,135.88
295,CELL_004,722.24,0.903,0,22.19,296.98,75.95
295,CELL_005,148.28,0.185,0,0.2,281.45,24.52
295,CELL_006,403.0,0.504,0,12.88,293.9,93.01
296,CELL_000,473.04,0.591,0,35.07,251.5,65.09
296,CELL_001,739.44,0.924,0,39.49,406.19,66.88
296,CELL_002,655.51,0.819,0,39.38,328.8,106.75
296,CELL_003,227.66,0.285,0,17.56,478.64,50.46
296,CELL_004,164.9,0.206,0,33.05,357.4,29.76
296,CELL_005,687.25,0.859,0,16.4,337.15,114.5
296,CELL_006,492.15,0.615,0,32.07,219.66,95.49
297,CELL_000,731.79,0.915,0,25.71,400.98,181.07
297,CELL_001,451.9,0.565,0,25.85,424.54,108.04
297,CELL_002,438.32,0.548,0,25.13,224.65,105.18
297,CELL_003,181.73,0.227,0,2.19,456.43,28.8
297,CELL_004,635.27,0.794,0,21.55,224.29,150.32
297,CELL_005,513.04,0.641,0,25.6,219.98,93.59
297,CELL_006,214.24,0.268,0,10.05,204.68,15.93
298,CELL_000,274.15,0.343,0,7.17,265.49,33.1
298,CELL_001,147.63,0.185,0,20.64,434.38,12.28
298,CELL_002,679.71,0.85,0,31.91,371.44,78.5
298,CELL_003,175.15,0.219,0,21.35,328.63,31.0
298,CELL_004,370.35,0.463,0,20.24,337.15,25.04
298,CELL_005,618.42,0.773,0,5.92,393.28,103.48
298,CELL_006,163.46,0.204,0,17.8,471.35,13.89
299,CELL_000,501.81,0.627,0,3.34,303.42,121.71
299,CELL_001,212.43,0.266,0,14.72,471.86,18.2
299,CELL_002,82.49,0.103,0,28.81,248.56,17.84
299,CELL_003,276.39,0.345,0,24.09,350.55,17.96
299,CELL_004,343.75,0.43,0,4.75,236.64,60.99
299,CELL_005,359.23,0.449,0,28.3,483.64,22.79
299,CELL_006,383.32,0.479,0,30.19,383.46,82.05
300,CELL_000,166.09,0.208,0,20.72,349.69,38.52
300,CELL_001,245.02,0.306,0,5.96,340.62,36.79
300,CELL_002,223.5,0.279,0,14.82,488.42,47.37
300,CELL_003,633.05,0.791,0,3.68,428.51,91.04
300,CELL_004,553.36,0.692,0,3.06,472.77,38.56
300,CELL_005,203.1,0.254,0,1.23,288.13,29.94
300,CELL_006,135.72,0.17,0,21.58,455.3,21.52
301,CELL_000,421.34,0.527,0,34.39,328.9,66.88
301,CELL_001,355.1,0.444,0,17.68,267.52,66.96
301,CELL_002,592.57,0.741,0,35.94,392.05,90.28
301,CELL_003,262.57,0.328,0,3.33,331.0,30.91
301,CELL_004,459.97,0.575,0,28.4,344.25,69.18
301,CELL_005,466.52,0.583,0,29.02,430.41,53.32
301,CELL_006,202.84,0.254,0,26.13,292.3,31.92
302,CELL_000,98.77,0.123,0,2.89,462.16,23.23
302,CELL_001,372.5,0.466,0,27.41,251.21,27.61
302,CELL_002,570.66,0.713,0,23.75,373.01,83.39
302,CELL_003,472.63,0.591,0,15.68,323.53,89.51
302,CELL_004,736.07,0.92,0,25.13,361.01,175.01
302,CELL_005,745.86,0.932,0,7.46,224.79,81.83
302,CELL_006,377.82,0.472,0,14.67,378.57,32.09
303,CELL_000,447.22,0.559,0,24.4,241.81,54.68
303,CELL_001,447.3,0.559,0,12.28,347.96,108.96
303,CELL_002,428.52,0.536,0,7.77,404.35,42.57
303,CELL_003,656.25,0.82,0,8.57,406.46,148.31
303,CELL_004,718.29,0.898,0,18.83,436.15,135.97
303,CELL_005,704.64,0.881,0,7.08,341.22,169.36
303,CELL_006,85.73,0.107,0,12.07,488.94,10.41
304,CELL_000,581.97,0.727,0,34.2,309.48,56.52
304,CELL_001,568.24,0.71,0,38.66,457.44,63.03
304,CELL_002,241.56,0.302,0,36.2,414.92,33.48
304,CELL_003,600.07,0.75,0,30.28,388.48,60.9
304,CELL_004,713.38,0.892,0,39.69,456.51,177.35
304,CELL_005,597.85,0.747,0,22.19,245.19,111.84
304,CELL_006,640.07,0.8,0,34.7,495.94,93.94
305,CELL_000,363.26,0.454,0,3.87,315.52,56.57
305,CELL_001,437.8,0.547,0,35.79,435.89,42.67
305,CELL_002,117.79,0.147,0,36.81,211.07,10.08
305,CELL_003,122.0,0.153,0,6.94,491.25,8.7
305,CELL_004,257.45,0.322,0,26.75,346.92,50.04
305,CELL_005,407.51,0.509,0,9.69,242.85,37.04
305,CELL_006,607.88,0.76,0,17.76,238.45,116.95
306,CELL_000,663.84,0.83,0,28.26,298.11,69.43
306,CELL_001,94.16,0.118,0,17.21,352.99,7.76
306,CELL_002,391.82,0.49,0,27.16,251.23,34.54
306,CELL_003,289.85,0.362,0,15.95,435.2,64.84
306,CELL_004,443.03,0.554,0,7.06,385.34,98.14
306,CELL_005,569.82,0.712,0,21.11,266.21,58.64
306,CELL_006,485.9,0.607,0,23.28,292.93,60.14
307,CELL_000,99.36,0.124,0,7.62,403.41,13.85
307,CELL_001,463.78,0.58,0,26.98,258.33,110.76
307,CELL_002,587.2,0.734,0,27.4,486.25,49.34
307,CELL_003,715.01,0.894,0,17.25,288.12,173.36
307,CELL_004,400.49,0.501,0,30.83,352.35,32.55
307,CELL_005,627.32,0.784,0,5.52,245.21,95.87
307,CELL_006,147.71,0.185,0,14.89,446.45,21.27
308,CELL_000,138.69,0.173,0,2.32,441.87,20.88
308,CELL_001,695.35,0.869,0,25.48,275.04,91.82
308,CELL_002,314.7,0.393,0,2.53,455.65,32.77
308,CELL_003,617.23,0.772,0,1.06,453.83,88.12
308,CELL_004,505.54,0.632,0,2.64,343.82,99.68
308,CELL_005,598.68,0.748,0,28.25,479.24,109.37
308,CELL_006,95.0,0.119,0,22.92,304.45,9.36
309,CELL_000,438.46,0.548,0,32.05,349.74,33.65
309,CELL_001,212.88,0.266,0,18.93,290.08,32.41
309,CELL_002,390.18,0.488,0,12.63,381.78,89.6
309,CELL_003,618.14,0.773,0,39.97,260.4,56.7
309,CELL_004,260.24,0.325,0,36.81,340.14,38.27
309,CELL_005,360.21,0.45,0,24.08,263.93,68.04
309,CELL_006,651.05,0.814,0,11.32,263.8,152.39
310,CELL_000,644.73,0.806,0,16.86,389.72,75.69
310,CELL_001,398.55,0.498,0,26.08,216.41,95.44
310,CELL_002,151.6,0.19,0,6.1,415.84,10.16
310,CELL_003,139.3,0.174,0,22.36,439.31,13.54
310,CELL_004,152.6,0.191,0,4.93,425.09,23.66
310,CELL_005,360.1,0.45,0,25.72,316.27,77.46
310,CELL_006,533.78,0.667,0,23.82,436.95,129.28
311,CELL_000,586.74,0.733,0,16.96,303.57,72.51
311,CELL_001,382.72,0.478,0,27.7,227.26,81.89
311,CELL_002,266.25,0.333,0,32.11,346.94,47.76
311,CELL_003,564.61,0.706,0,0.96,318.02,61.61
311,CELL_004,375.59,0.469,0,8.56,406.2,46.8
311,CELL_005,202.84,0.254,0,29.14,364.5,14.05
311,CELL_006,545.02,0.681,0,4.15,395.85,45.51
312,CELL_000,217.0,0.271,0,13.56,213.63,31.87
312,CELL_001,679.82,0.85,0,28.44,386.32,50.27
312,CELL_002,624.55,0.781,0,19.82,327.17,101.61
312,CELL_003,138.57,0.173,0,27.6,253.21,25.62
312,CELL_004,261.65,0.327,0,18.82,408.08,17.43
312,CELL_005,695.6,0.869,0,4.24,206.26,139.82
312,CELL_006,50.0,0.106,1,8.3,352.79,15.61
313,CELL_000,363.47,0.454,0,26.58,285.17,60.17
313,CELL_001,755.81,0.945,0,38.37,328.18,175.97
313,CELL_002,184.15,0.23,0,11.22,425.16,22.83
313,CELL_003,115.86,0.145,0,15.79,420.12,25.88
313,CELL_004,307.91,0.385,0,16.69,467.55,72.78
313,CELL_005,551.72,0.69,0,10.42,220.42,110.94
313,CELL_006,374.65,0.468,0,16.01,466.35,88.4
314,CELL_000,614.51,0.768,0,3.79,493.68,112.18
314,CELL_001,80.64,0.101,0,26.12,425.07,13.59
314,CELL_002,557.86,0.697,0,9.21,423.88,129.97
314,CELL_003,759.81,0.95,0,31.59,421.47,152.98
314,CELL_004,263.81,0.33,0,1.36,262.7,31.87
314,CELL_005,284.54,0.356,0,35.81,309.61,18.62
314,CELL_006,423.81,0.53,0,35.56,274.49,58.6
315,CELL_000,520.72,0.651,0,17.49,420.54,33.4
315,CELL_001,447.86,0.56,0,32.15,260.52,66.32
315,CELL_002,225.58,0.282,0,13.47,462.19,27.16
315,CELL_003,654.04,0.818,0,27.93,381.17,153.26
315,CELL_004,89.34,0.112,0,22.41,482.85,7.05
315,CELL_005,688.36,0.86,0,29.75,223.36,145.4
315,CELL_006,670.85,0.839,0,15.84,294.59,133.61
316,CELL_000,373.89,0.467,0,16.34,348.23,84.24
316,CELL_001,594.26,0.743,0,36.02,364.1,80.34
316,CELL_002,604.52,0.756,0,6.53,215.56,141.14
316,CELL_003,281.34,0.352,0,2.85,381.57,64.92
316,CELL_004,565.92,0.707,0,31.75,363.08,43.94
316,CELL_005,482.04,0.603,0,7.32,327.8,114.46
316,CELL_006,476.41,0.596,0,9.79,242.8,111.72
317,CELL_000,638.48,0.798,0,4.63,464.93,68.18
317,CELL_001,475.06,0.594,0,18.99,310.55,41.96
317,CELL_002,543.53,0.679,0,23.55,342.48,110.65
317,CELL_003,686.96,0.859,0,14.71,449.02,159.55
317,CELL_004,50.0,0.14,1,29.18,353.62,15.36
317,CELL_005,502.41,0.628,0,14.86,252.99,64.1
317,CELL_006,370.36,0.463,0,19.47,404.74,89.13
318,CELL_000,133.89,0.167,0,2.62,325.02,21.05
318,CELL_001,527.08,0.659,0,19.4,274.25,112.3
318,CELL_002,608.34,0.76,0,11.52,287.51,140.36
318,CELL_003,388.41,0.486,0,13.33,347.85,74.77
318,CELL_004,433.36,0.542,0,29.31,449.3,97.77
318,CELL_005,621.2,0.776,0,16.52,484.4,93.71
318,CELL_006,286.13,0.358,0,5.75,431.86,22.38
319,CELL_000,653.39,0.817,0,18.85,415.56,89.16
319,CELL_001,604.92,0.756,0,9.44,482.92,62.25
319,CELL_002,183.27,0.229,0,25.42,464.4,39.81
319,CELL_003,320.6,0.401,0,31.86,262.59,58.83
319,CELL_004,319.26,0.399,0,8.85,495.24,33.02
319,CELL_005,705.21,0.882,0,27.04,477.09,140.32
319,CELL_006,572.15,0.715,0,27.48,244.02,74.41
320,CELL_000,380.71,0.476,0,12.23,406.08,73.84
320,CELL_001,391.71,0.49,0,29.43,348.44,77.02
320,CELL_002,662.99,0.829,0,37.19,264.15,90.29
320,CELL_003,529.75,0.662,0,15.78,374.54,38.06
320,CELL_004,362.59,0.453,0,32.24,232.52,35.03
320,CELL_005,679.8,0.85,0,29.56,311.25,71.73
320,CELL_006,493.33,0.617,0,19.45,405.99,121.12
321,CELL_000,418.27,0.523,0,26.65,309.09,96.21
321,CELL_001,736.33,0.92,0,10.24,309.13,97.35
321,CELL_002,543.32,0.679,0,28.83,301.18,108.15
321,CELL_003,663.45,0.829,0,16.57,497.12,63.0
321,CELL_004,167.53,0.209,0,24.72,351.45,11.63
321,CELL_005,358.0,0.448,0,37.85,476.13,48.19
321,CELL_006,755.12,0.944,0,3.85,391.28,48.17
322,CELL_000,320.4,0.4,0,1.52,291.37,54.17
322,CELL_001,687.19,0.859,0,20.29,209.25,105.52
322,CELL_002,423.72,0.53,0,24.98,454.2,63.42
322,CELL_003,399.18,0.499,0,0.62,473.08,87.87
322,CELL_004,209.22,0.262,0,29.26,454.59,39.42
322,CELL_005,475.36,0.594,0,7.79,214.15,62.34
322,CELL_006,432.6,0.541,0,27.86,241.72,92.8
323,CELL_000,254.53,0.318,0,36.89,450.84,53.1
323,CELL_001,324.02,0.405,0,26.24,396.92,78.29
323,CELL_002,344.19,0.43,0,33.23,233.18,81.61
323,CELL_003,153.33,0.192,0,35.5,211.92,22.83
323,CELL_004,110.56,0.138,0,38.79,412.7,16.89
323,CELL_005,175.28,0.219,0,25.82,391.96,25.82
323,CELL_006,130.2,0.163,0,8.27,424.16,12.06
324,CELL_000,271.46,0.339,0,10.88,400.85,65.82
324,CELL_001,204.44,0.256,0,28.27,377.36,26.34
324,CELL_002,365.54,0.457,0,33.76,259.92,38.84
324,CELL_003,336.36,0.42,0,30.46,439.34,66.76
324,CELL_004,427.58,0.534,0,37.24,269.94,61.72
324,CELL_005,675.35,0.844,0,1.92,220.68,120.87
324,CELL_006,161.07,0.201,0,31.16,311.21,36.02
325,CELL_000,729.93,0.912,0,38.7,463.87,70.79
325,CELL_001,147.29,0.184,0,31.59,407.77,12.23
325,CELL_002,431.12,0.539,0,27.41,232.55,53.52
325,CELL_003,214.35,0.268,0,11.36,395.89,24.25
325,CELL_004,276.81,0.346,0,29.88,316.29,41.92
325,CELL_005,660.1,0.825,0,0.9,328.23,136.44
325,CELL_006,223.04,0.279,0,29.03,212.57,44.1
326,CELL_000,477.15,0.596,0,12.79,289.68,98.4
326,CELL_001,84.22,0.105,0,36.71,394.9,19.93
326,CELL_002,677.41,0.847,0,14.9,386.25,63.06
326,CELL_003,530.69,0.663,0,8.7,462.37,68.01
326,CELL_004,224.21,0.28,0,13.77,401.34,31.48
326,CELL_005,751.21,0.939,0,13.51,376.85,187.72
326,CELL_006,750.51,0.938,0,25.38,271.57,56.5
327,CELL_000,517.42,0.647,0,27.31,319.12,72.39
327,CELL_001,388.6,0.486,0,3.68,297.73,45.97
327,CELL_002,518.36,0.648,0,27.56,361.76,46.36
327,CELL_003,431.31,0.539,0,39.89,446.73,58.04
327,CELL_004,377.93,0.472,0,20.99,335.59,54.86
327,CELL_005,336.96,0.421,0,35.83,428.05,74.65
327,CELL_006,241.55,0.302,0,38.84,293.26,55.81
328,CELL_000,305.07,0.381,0,38.92,429.36,27.88
328,CELL_001,270.52,0.338,0,21.0,370.9,55.81
328,CELL_002,552.87,0.691,0,32.34,297.0,135.58
328,CELL_003,608.12,0.76,0,0.73,444.31,131.34
328,CELL_004,164.72,0.206,0,7.28,249.45,16.48
328,CELL_005,489.53,0.612,0,12.32,434.21,46.67
328,CELL_006,187.71,0.235,0,3.85,419.56,21.4
329,CELL_000,506.15,0.633,0,20.42,244.87,35.25
329,CELL_001,245.73,0.307,0,27.52,347.75,33.14
329,CELL_002,647.3,0.809,0,12.63,205.46,45.06
329,CELL_003,514.71,0.643,0,15.4,389.13,91.56
329,CELL_004,332.61,0.416,0,39.92,355.01,64.0
329,CELL_005,618.17,0.773,0,25.74,441.33,69.19
329,CELL_006,428.22,0.535,0,29.52,284.63,36.56
330,CELL_000,753.53,0.942,0,29.3,441.63,166.11
330,CELL_001,146.25,0.183,0,20.07,321.09,32.18
330,CELL_002,342.19,0.428,0,38.81,305.23,37.97
330,CELL_003,363.91,0.455,0,23.94,358.94,46.67
330,CELL_004,390.08,0.488,0,30.26,262.25,38.33
330,CELL_005,136.25,0.17,0,34.6,297.17,17.09
330,CELL_006,248.63,0.311,0,20.91,232.71,43.93
331,CELL_000,297.69,0.372,0,38.26,346.13,67.92
