timestamp,ue_id,cell_id,x_m,y_m,velocity_mps,direction_deg,neighbor_cells,rsrp_dbm,handover_pending
40,UE_0002,CELL_001,453.23,583.16,23.35,74.29,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-121.64,0
45,UE_0002,CELL_001,453.86,585.41,23.35,74.29,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-84.8,0
50,UE_0002,CELL_001,454.49,587.66,23.35,74.29,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-96.51,0
55,UE_0002,CELL_001,455.12,589.91,23.35,74.29,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-91.07,0
60,UE_0002,CELL_001,455.76,592.15,23.35,74.29,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-94.17,0
65,UE_0002,CELL_001,456.39,594.4,23.35,74.29,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-99.76,0
70,UE_0002,CELL_001,457.02,596.65,23.35,74.29,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-102.37,0
75,UE_0002,CELL_001,457.65,598.9,23.35,74.29,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-77.39,0
80,UE_0002,CELL_001,458.29,601.14,23.35,74.29,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-78.17,0
85,UE_0002,CELL_003,458.92,603.39,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-118.11,0
90,UE_0002,CELL_003,459.55,605.64,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.21,0
95,UE_0002,CELL_003,460.18,607.89,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.45,0
100,UE_0002,CELL_003,460.81,610.13,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.77,0
105,UE_0002,CELL_003,461.45,612.38,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-95.15,0
110,UE_0002,CELL_003,462.08,614.63,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.98,0
115,UE_0002,CELL_003,462.71,616.88,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-95.1,0
120,UE_0002,CELL_003,463.34,619.12,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-82.8,0
125,UE_0002,CELL_003,463.97,621.37,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-102.15,0
130,UE_0002,CELL_003,464.61,623.62,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-101.33,0
135,UE_0002,CELL_003,465.24,625.87,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-86.48,0
140,UE_0002,CELL_003,465.87,628.11,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-78.73,1
145,UE_0002,CELL_003,466.5,630.36,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-84.02,0
150,UE_0002,CELL_003,467.13,632.61,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-75.03,0
155,UE_0002,CELL_003,467.77,634.85,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-108.25,0
160,UE_0002,CELL_003,468.4,637.1,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-84.01,0
165,UE_0002,CELL_003,469.03,639.35,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-120.45,0
170,UE_0002,CELL_003,469.66,641.6,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-113.84,0
175,UE_0002,CELL_003,470.29,643.84,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-86.0,0
180,UE_0002,CELL_003,470.93,646.09,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-96.96,0
185,UE_0002,CELL_003,471.56,648.34,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-103.15,0
190,UE_0002,CELL_003,472.19,650.59,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.61,0
195,UE_0002,CELL_003,472.82,652.83,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-87.09,0
200,UE_0002,CELL_003,473.45,655.08,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.23,0
205,UE_0002,CELL_003,474.09,657.33,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-114.75,0
210,UE_0002,CELL_003,474.72,659.58,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-84.54,0
215,UE_0002,CELL_003,475.35,661.82,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-114.15,0
220,UE_0002,CELL_003,475.98,664.07,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.37,0
225,UE_0002,CELL_003,476.61,666.32,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.57,0
230,UE_0002,CELL_003,477.25,668.57,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-103.35,0
235,UE_0002,CELL_003,477.88,670.81,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-100.97,0
240,UE_0002,CELL_003,478.51,673.06,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-113.5,0
245,UE_0002,CELL_003,479.14,675.31,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-91.27,0
250,UE_0002,CELL_003,479.78,677.56,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-95.03,0
255,UE_0002,CELL_003,480.41,679.8,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.74,0
260,UE_0002,CELL_003,481.04,682.05,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-102.97,0
265,UE_0002,CELL_003,481.67,684.3,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-97.34,0
270,UE_0002,CELL_003,482.3,686.55,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-85.55,0
275,UE_0002,CELL_003,482.94,688.79,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-102.2,0
280,UE_0002,CELL_003,483.57,691.04,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-71.2,1
285,UE_0002,CELL_003,484.2,693.29,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.39,0
290,UE_0002,CELL_003,484.83,695.53,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-87.11,0
295,UE_0002,CELL_003,485.46,697.78,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-70.91,0
300,UE_0002,CELL_003,486.1,700.03,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-87.83,0
305,UE_0002,CELL_003,486.73,702.28,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-92.21,0
310,UE_0002,CELL_003,487.36,704.52,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-86.97,0
315,UE_0002,CELL_003,487.99,706.77,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-96.47,1
320,UE_0002,CELL_003,488.62,709.02,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-89.84,0
325,UE_0002,CELL_003,489.26,711.27,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-102.31,0
330,UE_0002,CELL_003,489.89,713.51,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-91.95,0
335,UE_0002,CELL_003,490.52,715.76,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-87.45,0
340,UE_0002,CELL_003,491.15,718.01,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.15,0
345,UE_0002,CELL_003,491.78,720.26,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-104.49,0
350,UE_0002,CELL_003,492.42,722.5,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-85.57,0
355,UE_0002,CELL_003,493.05,724.75,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-92.15,0
360,UE_0002,CELL_003,493.68,727.0,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-80.0,0
365,UE_0002,CELL_003,494.31,729.25,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-100.36,0
370,UE_0002,CELL_003,494.94,731.49,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.29,0
375,UE_0002,CELL_003,495.58,733.74,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-87.29,0
380,UE_0002,CELL_003,496.21,735.99,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-116.38,0
385,UE_0002,CELL_003,496.84,738.24,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-108.73,0
390,UE_0002,CELL_003,497.47,740.48,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-84.59,0
395,UE_0002,CELL_003,498.11,742.73,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-107.14,0
400,UE_0002,CELL_003,498.74,744.98,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-98.26,0
405,UE_0002,CELL_003,499.37,747.23,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.7,0
410,UE_0002,CELL_003,500.0,749.47,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-71.69,0
415,UE_0002,CELL_003,500.63,751.72,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-87.38,0
420,UE_0002,CELL_003,501.27,753.97,23.35,74.29,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-92.53,0
425,UE_0002,CELL_003,501.9,756.21,19.82,89.62,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-96.78,0
430,UE_0002,CELL_003,501.91,758.2,19.82,89.62,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-86.04,0
435,UE_0002,CELL_003,501.92,760.18,19.82,89.62,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-87.51,1
440,UE_0002,CELL_003,501.94,762.16,19.82,89.62,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.79,0
445,UE_0002,CELL_003,501.95,764.14,19.82,89.62,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-83.18,0
450,UE_0002,CELL_003,501.96,766.13,19.82,89.62,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-101.53,0
455,UE_0002,CELL_002,501.98,768.11,19.82,89.62,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-95.93,0
460,UE_0002,CELL_002,501.99,770.09,19.82,89.62,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-81.17,0
465,UE_0002,CELL_002,502.0,772.07,20.19,-81.59,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-98.61,0
470,UE_0002,CELL_002,502.3,770.07,22.34,-54.5,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-106.88,0
475,UE_0002,CELL_002,503.59,768.26,22.34,-54.5,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-79.56,0
480,UE_0002,CELL_002,504.89,766.44,22.34,-54.5,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-100.56,0
485,UE_0002,CELL_002,506.19,764.62,22.34,-54.5,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-82.68,0
490,UE_0002,CELL_002,507.49,762.8,22.34,-54.5,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-95.71,0
495,UE_0002,CELL_002,508.78,760.98,22.34,-54.5,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-88.07,0
0,UE_0003,CELL_005,818.46,515.33,6.68,-170.59,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-80.13,1
5,UE_0003,CELL_005,817.8,515.22,6.68,-170.59,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.01,0
10,UE_0003,CELL_005,817.14,515.11,6.68,-170.59,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-86.83,0
15,UE_0003,CELL_005,816.49,515.0,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-93.0,0
20,UE_0003,CELL_005,817.82,516.54,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.85,0
25,UE_0003,CELL_005,819.15,518.08,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-97.6,1
30,UE_0003,CELL_005,820.47,519.62,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-94.29,0
35,UE_0003,CELL_005,821.8,521.15,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-84.13,0
40,UE_0003,CELL_005,823.13,522.69,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-78.11,0
45,UE_0003,CELL_005,824.46,524.23,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-92.07,0
50,UE_0003,CELL_005,825.79,525.77,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-102.19,0
55,UE_0003,CELL_005,827.12,527.31,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.56,0
60,UE_0003,CELL_005,828.45,528.85,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-88.11,0
65,UE_0003,CELL_005,829.78,530.38,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-93.79,0
70,UE_0003,CELL_005,831.11,531.92,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-97.25,0
75,UE_0003,CELL_005,832.44,533.46,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-109.04,0
80,UE_0003,CELL_005,833.77,535.0,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.17,0
85,UE_0003,CELL_005,835.1,536.54,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-67.92,0
90,UE_0003,CELL_005,836.43,538.07,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-111.96,0
95,UE_0003,CELL_005,837.76,539.61,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-88.71,0
100,UE_0003,CELL_005,839.09,541.15,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-102.69,0
105,UE_0003,CELL_005,840.42,542.69,20.33,49.16,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.81,0
110,UE_0003,CELL_002,841.75,544.23,20.33,49.16,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-85.29,0
115,UE_0003,CELL_002,843.08,545.77,20.33,49.16,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-94.26,0
120,UE_0003,CELL_002,844.41,547.3,20.33,49.16,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-90.4,0
125,UE_0003,CELL_002,845.74,548.84,20.33,49.16,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-89.08,0
130,UE_0003,CELL_002,847.07,550.38,20.33,49.16,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-81.59,0
135,UE_0003,CELL_003,848.4,551.92,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-100.81,0
140,UE_0003,CELL_003,849.73,553.46,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-97.23,0
145,UE_0003,CELL_003,851.06,555.0,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-82.06,0
150,UE_0003,CELL_003,852.39,556.53,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-91.91,0
155,UE_0003,CELL_003,853.72,558.07,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.74,0
160,UE_0003,CELL_003,855.05,559.61,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-89.0,0
165,UE_0003,CELL_003,856.37,561.15,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-94.33,0
170,UE_0003,CELL_003,857.7,562.69,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-95.16,0
175,UE_0003,CELL_003,859.03,564.22,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.49,0
180,UE_0003,CELL_003,860.36,565.76,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-82.01,0
185,UE_0003,CELL_003,861.69,567.3,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-111.88,0
190,UE_0003,CELL_003,863.02,568.84,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-90.34,0
195,UE_0003,CELL_003,864.35,570.38,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.09,0
200,UE_0003,CELL_003,865.68,571.92,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.01,0
205,UE_0003,CELL_003,867.01,573.45,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-103.48,0
210,UE_0003,CELL_003,868.34,574.99,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-92.88,0
215,UE_0003,CELL_003,869.67,576.53,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-97.56,1
220,UE_0003,CELL_003,871.0,578.07,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-96.86,0
225,UE_0003,CELL_003,872.33,579.61,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-102.84,0
230,UE_0003,CELL_003,873.66,581.15,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-87.15,0
235,UE_0003,CELL_003,874.99,582.68,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-87.95,0
240,UE_0003,CELL_003,876.32,584.22,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.65,0
245,UE_0003,CELL_003,877.65,585.76,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-96.45,0
250,UE_0003,CELL_003,878.98,587.3,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-89.48,0
255,UE_0003,CELL_003,880.31,588.84,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-107.47,0
260,UE_0003,CELL_003,881.64,590.37,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-95.91,0
265,UE_0003,CELL_003,882.97,591.91,20.33,49.16,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-100.37,0
270,UE_0003,CELL_003,884.3,593.45,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-86.96,0
275,UE_0003,CELL_003,882.89,594.11,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-110.26,1
280,UE_0003,CELL_003,881.49,594.76,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-103.4,0
285,UE_0003,CELL_003,880.09,595.42,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.63,0
290,UE_0003,CELL_003,878.69,596.07,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.03,0
295,UE_0003,CELL_003,877.28,596.73,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-76.0,0
300,UE_0003,CELL_003,875.88,597.38,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-92.16,0
305,UE_0003,CELL_003,874.48,598.04,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.58,0
310,UE_0003,CELL_003,873.08,598.7,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-86.8,0
315,UE_0003,CELL_003,871.67,599.35,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-95.68,0
320,UE_0003,CELL_003,870.27,600.01,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.55,0
325,UE_0003,CELL_003,868.87,600.66,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.01,0
330,UE_0003,CELL_003,867.46,601.32,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.8,1
335,UE_0003,CELL_003,866.06,601.97,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.33,0
340,UE_0003,CELL_003,864.66,602.63,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-105.89,0
345,UE_0003,CELL_003,863.26,603.28,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-116.8,0
350,UE_0003,CELL_003,861.85,603.94,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.35,0
355,UE_0003,CELL_003,860.45,604.6,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-84.33,0
360,UE_0003,CELL_003,859.05,605.25,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-102.74,0
365,UE_0003,CELL_003,857.64,605.91,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.06,0
370,UE_0003,CELL_001,856.24,606.56,15.48,154.95,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-111.89,0
375,UE_0003,CELL_001,854.84,607.22,15.48,154.95,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-107.69,0
380,UE_0003,CELL_001,853.44,607.87,15.48,154.95,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-102.81,0
385,UE_0003,CELL_001,852.03,608.53,15.48,154.95,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-119.14,0
390,UE_0003,CELL_001,850.63,609.18,15.48,154.95,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-116.24,0
395,UE_0003,CELL_003,849.23,609.84,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-92.91,0
400,UE_0003,CELL_003,847.82,610.49,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-90.83,0
405,UE_0003,CELL_003,846.42,611.15,15.48,154.95,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-112.69,0
410,UE_0003,CELL_003,845.02,611.81,19.86,-35.79,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-91.19,0
415,UE_0003,CELL_003,846.63,610.64,19.86,-35.79,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.8,0
420,UE_0003,CELL_006,848.24,609.48,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.71,0
425,UE_0003,CELL_006,849.85,608.32,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-106.54,0
430,UE_0003,CELL_006,851.46,607.16,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-113.48,0
435,UE_0003,CELL_006,853.07,606.0,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.62,0
440,UE_0003,CELL_006,854.68,604.84,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-81.36,0
445,UE_0003,CELL_006,856.3,603.67,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.27,0
450,UE_0003,CELL_006,857.91,602.51,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-89.22,0
455,UE_0003,CELL_006,859.52,601.35,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-105.29,0
460,UE_0003,CELL_006,861.13,600.19,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.46,0
465,UE_0003,CELL_006,862.74,599.03,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-87.77,0
470,UE_0003,CELL_006,864.35,597.87,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.59,0
475,UE_0003,CELL_006,865.96,596.71,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.57,0
480,UE_0003,CELL_006,867.57,595.54,19.86,-35.79,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-93.3,0
485,UE_0003,CELL_000,869.18,594.38,19.86,-35.79,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-103.85,0
490,UE_0003,CELL_000,870.79,593.22,19.86,-35.79,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-103.2,1
495,UE_0003,CELL_000,872.4,592.06,19.86,-35.79,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-87.53,0
0,UE_0004,CELL_006,933.63,779.17,26.96,111.12,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-93.97,0
5,UE_0004,CELL_006,932.66,781.69,26.96,111.12,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.4,0
10,UE_0004,CELL_006,931.69,784.2,26.96,111.12,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-84.0,0
15,UE_0004,CELL_006,930.72,786.72,26.96,111.12,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-95.27,0
20,UE_0004,CELL_002,929.75,789.23,26.96,111.12,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-89.35,0
25,UE_0004,CELL_002,928.78,791.74,25.67,25.32,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-100.32,0
30,UE_0004,CELL_002,931.1,792.84,25.67,25.32,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-113.2,0
35,UE_0004,CELL_002,933.42,793.94,25.67,25.32,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-97.82,0
40,UE_0004,CELL_002,935.74,795.04,25.67,25.32,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-121.27,0
45,UE_0004,CELL_002,938.06,796.14,25.67,25.32,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-98.23,0
50,UE_0004,CELL_002,940.38,797.23,25.67,25.32,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-101.09,0
55,UE_0004,CELL_002,942.7,798.33,25.67,25.32,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-91.45,0
60,UE_0004,CELL_002,945.02,799.43,25.67,25.32,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-109.16,0
65,UE_0004,CELL_006,947.34,800.53,25.67,25.32,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-103.28,0
70,UE_0004,CELL_006,949.66,801.63,25.67,25.32,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-110.14,0
75,UE_0004,CELL_006,951.98,802.73,25.67,25.32,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-73.12,0
80,UE_0004,CELL_006,954.3,803.82,25.67,25.32,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-102.12,0
85,UE_0004,CELL_006,956.63,804.92,25.67,25.32,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.66,0
