event_id,timestamp,source_ip,target_cell,threat_type,is_attack,packet_rate_pps,auth_failures,spectrum_anomaly_score,flow_entropy,bytes_transferred
SEC_000305,74,10.44.30.8,CELL_005,rogue_gnb,1,337.92,3,0.972,0.188,108856
SEC_000306,79,10.1.3.192,CELL_001,normal,0,86.45,0,0.125,0.601,468701
SEC_000307,235,10.154.143.22,CELL_000,normal,0,226.69,0,0.034,0.749,250460
SEC_000308,361,10.21.107.208,CELL_003,normal,0,16.82,0,0.051,0.767,763171
SEC_000309,418,10.138.126.158,CELL_002,normal,0,175.3,0,0.017,0.992,482427
SEC_000310,317,10.65.12.38,CELL_000,normal,0,161.16,0,0.226,0.885,428009
SEC_000311,118,10.57.192.175,CELL_004,normal,0,103.12,0,0.033,0.9,741500
SEC_000312,490,10.52.134.89,CELL_000,normal,0,38.51,0,0.242,0.712,820458
SEC_000313,180,10.129.5.248,CELL_006,normal,0,55.28,0,0.296,0.535,328066
SEC_000314,155,10.245.145.154,CELL_006,normal,0,10.25,1,0.133,0.606,392374
SEC_000315,366,10.110.37.19,CELL_005,jamming,1,317.27,1,0.768,0.247,388071
SEC_000316,205,10.90.91.195,CELL_006,normal,0,4.7,0,0.232,0.693,625307
SEC_000317,92,10.27.210.250,CELL_001,pilot_contamination,1,1364.53,4,0.912,0.175,768656
SEC_000318,287,10.131.216.126,CELL_004,normal,0,95.83,0,0.297,0.873,260154
SEC_000319,212,10.98.165.57,CELL_002,normal,0,84.29,0,0.148,0.848,326865
SEC_000320,445,10.138.243.208,CELL_006,normal,0,108.55,0,0.206,0.664,107201
SEC_000321,69,10.9.57.151,CELL_006,normal,0,147.32,0,0.149,0.769,682137
SEC_000322,423,10.55.239.3,CELL_004,normal,0,17.21,0,0.016,0.771,447599
SEC_000323,191,10.207.78.234,CELL_006,jamming,1,1654.67,3,0.814,0.12,85554
SEC_000324,497,10.169.159.102,CELL_006,normal,0,44.78,0,0.059,0.682,873205
SEC_000325,261,10.83.38.214,CELL_004,normal,0,69.69,0,0.092,0.711,969340
SEC_000326,446,10.152.63.100,CELL_003,normal,0,142.35,0,0.208,0.762,486240
SEC_000327,494,10.40.82.119,CELL_001,spoofing,1,2316.09,5,0.74,0.346,717722
SEC_000328,191,10.171.161.193,CELL_003,normal,0,267.57,0,0.193,0.917,392760
SEC_000329,74,10.118.161.76,CELL_002,normal,0,137.08,1,0.189,0.97,165041
SEC_000330,322,10.210.251.23,CELL_000,normal,0,19.19,0,0.261,0.649,149865
SEC_000331,10,10.217.118.232,CELL_000,normal,0,112.64,0,0.163,0.667,158477
SEC_000332,276,10.214.100.135,CELL_003,normal,0,101.75,0,0.142,0.75,419966
SEC_000333,236,10.230.188.161,CELL_000,normal,0,23.9,0,0.01,0.928,875489
SEC_000334,120,10.55.121.204,CELL_003,normal,0,127.03,0,0.215,0.596,594405
SEC_000335,345,10.3.84.49,CELL_003,normal,0,71.32,0,0.245,0.623,1576
SEC_000336,8,10.252.43.31,CELL_000,normal,0,239.98,0,0.018,0.936,652251
SEC_000337,357,10.96.5.225,CELL_000,normal,0,22.95,0,0.011,0.773,659992
SEC_000338,421,10.23.129.232,CELL_000,normal,0,90.07,0,0.024,0.901,327898
SEC_000339,302,10.242.80.17,CELL_005,normal,0,119.38,0,0.132,0.544,836030
SEC_000340,360,10.181.116.33,CELL_004,normal,0,56.83,0,0.044,0.671,752614
SEC_000341,338,10.9.131.185,CELL_004,normal,0,0.89,0,0.189,0.533,457971
SEC_000342,463,10.129.36.78,CELL_002,normal,0,56.07,0,0.211,0.849,908688
SEC_000343,332,10.139.179.64,CELL_005,normal,0,49.23,0,0.163,0.854,528098
SEC_000344,169,10.44.47.153,CELL_003,normal,0,46.7,1,0.014,0.941,5335
SEC_000345,82,10.123.210.23,CELL_003,normal,0,251.1,0,0.036,0.767,105559
SEC_000346,241,10.222.84.86,CELL_005,rogue_gnb,1,372.61,0,0.987,0.057,297241
SEC_000347,409,10.194.233.92,CELL_003,ddos,1,2310.1,5,0.948,0.449,116904
SEC_000348,34,10.169.235.10,CELL_003,spoofing,1,2173.68,3,0.711,0.374,845183
SEC_000349,409,10.215.127.215,CELL_002,normal,0,36.61,0,0.112,0.92,668395
SEC_000350,412,10.155.16.237,CELL_005,normal,0,136.16,0,0.148,0.894,174423
SEC_000351,388,10.120.108.12,CELL_001,normal,0,153.37,0,0.138,0.649,385535
SEC_000352,78,10.182.253.162,CELL_004,normal,0,26.13,0,0.29,0.731,152418
SEC_000353,74,10.190.110.66,CELL_006,normal,0,137.03,0,0.235,0.551,791790
SEC_000354,469,10.31.225.96,CELL_003,normal,0,25.54,0,0.057,0.96,803871
SEC_000355,496,10.63.20.5,CELL_002,normal,0,269.11,0,0.105,0.693,293192
SEC_000356,383,10.196.232.159,CELL_004,normal,0,5.12,0,0.114,0.982,270932
SEC_000357,58,10.97.43.147,CELL_003,normal,0,198.83,0,0.143,0.557,637277
SEC_000358,359,10.38.152.21,CELL_006,normal,0,165.67,0,0.209,0.641,176416
SEC_000359,397,10.241.245.222,CELL_004,normal,0,274.5,0,0.155,0.654,14735
SEC_000360,262,10.50.159.242,CELL_006,normal,0,278.5,0,0.035,0.822,25105
SEC_000361,463,10.172.52.215,CELL_004,normal,0,179.53,0,0.145,0.994,242698
SEC_000362,300,10.78.93.205,CELL_005,normal,0,14.06,0,0.239,0.532,111411
SEC_000363,70,10.30.247.5,CELL_001,normal,0,0.11,0,0.295,0.819,382998
SEC_000364,265,10.73.60.67,CELL_000,normal,0,11.19,0,0.001,0.883,188972
SEC_000365,491,10.253.224.222,CELL_006,normal,0,159.15,0,0.273,0.724,173001
SEC_000366,244,10.146.150.167,CELL_000,ddos,1,158.1,3,0.945,0.456,157096
SEC_000367,326,10.184.170.182,CELL_006,jamming,1,828.53,3,0.726,0.187,858201
SEC_000368,279,10.133.204.233,CELL_002,normal,0,859.01,0,0.005,0.67,415882
SEC_000369,321,10.225.50.134,CELL_004,normal,0,24.86,0,0.213,0.504,237270
SEC_000370,359,10.50.217.183,CELL_004,normal,0,198.47,0,0.25,1.0,912685
SEC_000371,391,10.151.13.179,CELL_001,normal,0,84.56,0,0.271,0.61,95690
SEC_000372,181,10.83.252.113,CELL_006,normal,0,86.69,1,0.123,0.52,254496
SEC_000373,127,10.168.175.229,CELL_006,normal,0,154.53,0,0.1,0.781,27301
SEC_000374,357,10.215.6.48,CELL_003,normal,0,216.6,1,0.057,0.573,151654
SEC_000375,270,10.23.71.59,CELL_004,normal,0,145.96,0,0.073,0.657,309111
SEC_000376,93,10.253.220.247,CELL_005,normal,0,107.76,0,0.123,0.933,87047
SEC_000377,22,10.168.42.140,CELL_000,normal,0,7.13,0,0.206,0.787,598318
SEC_000378,22,10.99.0.35,CELL_002,normal,0,3.51,0,0.188,0.744,799024
SEC_000379,323,10.7.52.27,CELL_001,normal,0,19.09,0,0.082,0.97,995438
SEC_000380,141,10.51.173.249,CELL_005,normal,0,49.4,0,0.045,0.975,466728
SEC_000381,99,10.13.45.234,CELL_000,normal,0,216.88,0,0.113,0.886,50480
SEC_000382,229,10.220.78.67,CELL_005,normal,0,28.93,1,0.112,0.771,830539
SEC_000383,248,10.44.208.71,CELL_001,normal,0,631.13,0,0.165,0.869,140410
SEC_000384,157,10.240.70.165,CELL_001,normal,0,72.09,0,0.194,0.711,304275
SEC_000385,334,10.242.47.157,CELL_006,normal,0,93.28,0,0.262,0.772,142353
SEC_000386,312,10.5.131.75,CELL_000,normal,0,16.31,0,0.138,0.534,2418
SEC_000387,470,10.211.169.241,CELL_006,normal,0,33.04,0,0.119,0.99,814889
SEC_000388,428,10.93.168.242,CELL_004,spoofing,1,1573.93,4,0.927,0.361,963940
SEC_000389,391,10.199.124.104,CELL_006,normal,0,69.17,0,0.024,0.654,646505
SEC_000390,402,10.218.250.93,CELL_000,normal,0,104.79,0,0.131,0.675,435529
SEC_000391,302,10.127.175.205,CELL_002,normal,0,41.14,0,0.13,0.673,143596
SEC_000392,255,10.205.13.85,CELL_000,normal,0,44.35,0,0.123,0.536,924065
SEC_000393,445,10.141.119.17,CELL_000,normal,0,17.53,0,0.089,0.687,583171
SEC_000394,161,10.27.160.182,CELL_005,normal,0,1.55,0,0.172,0.978,88079
SEC_000395,48,10.61.233.63,CELL_005,normal,0,172.56,0,0.212,0.559,608183
SEC_000396,434,10.28.191.114,CELL_002,normal,0,3.17,0,0.008,0.921,605860
SEC_000397,247,10.251.28.19,CELL_002,normal,0,45.2,0,0.16,0.823,760038
SEC_000398,198,10.203.93.104,CELL_006,normal,0,29.8,0,0.256,0.945,853098
SEC_000399,96,10.18.72.182,CELL_003,normal,0,435.14,0,0.158,0.646,237349
SEC_000400,352,10.57.227.201,CELL_003,normal,0,25.25,0,0.244,0.926,309299
SEC_000401,331,10.217.52.60,CELL_004,normal,0,75.66,0,0.023,0.643,42589
SEC_000402,247,10.20.150.31,CELL_004,normal,0,8.65,0,0.149,0.969,296188
SEC_000403,243,10.239.119.121,CELL_006,jamming,1,322.84,3,0.77,0.032,858439
SEC_000404,434,10.139.242.92,CELL_001,normal,0,139.99,0,0.117,0.619,879472
SEC_000405,9,10.187.246.3,CELL_006,normal,0,180.07,0,0.061,0.636,963573
SEC_000406,56,10.149.12.27,CELL_003,normal,0,4.91,0,0.273,0.945,819409
SEC_000407,175,10.129.245.191,CELL_000,normal,0,215.69,0,0.088,0.983,235769
SEC_000408,37,10.21.141.206,CELL_002,ddos,1,1218.53,6,0.834,0.027,722443
SEC_000409,211,10.43.251.164,CELL_003,rogue_gnb,1,1056.64,8,0.906,0.153,905283
SEC_000410,466,10.24.149.146,CELL_005,normal,0,9.56,0,0.167,0.674,580013
SEC_000411,243,10.182.106.156,CELL_000,normal,0,62.53,0,0.2,0.945,148183
SEC_000412,290,10.233.230.198,CELL_004,normal,0,41.2,0,0.271,0.823,910988
SEC_000413,58,10.79.164.74,CELL_003,normal,0,268.58,0,0.174,0.842,226207
SEC_000414,3,10.181.82.45,CELL_001,normal,0,7.02,0,0.159,0.573,219033
SEC_000415,113,10.230.201.169,CELL_001,ddos,1,340.64,3,0.991,0.236,618081
SEC_000416,175,10.95.240.216,CELL_000,normal,0,358.87,0,0.11,0.857,430191
SEC_000417,445,10.218.20.157,CELL_001,normal,0,18.33,1,0.281,0.81,700967
SEC_000418,303,10.98.120.181,CELL_005,normal,0,156.13,0,0.073,0.745,765611
SEC_000419,280,10.51.254.201,CELL_001,normal,0,286.77,0,0.039,0.808,227165
SEC_000420,91,10.233.168.243,CELL_002,normal,0,30.53,0,0.126,0.696,519522
SEC_000421,411,10.150.90.223,CELL_005,normal,0,181.88,1,0.104,0.538,175207
SEC_000422,5,10.142.95.15,CELL_004,normal,0,60.56,1,0.276,0.524,51895
SEC_000423,215,10.112.189.229,CELL_001,normal,0,52.41,0,0.212,0.653,38619
SEC_000424,347,10.123.87.132,CELL_001,normal,0,100.8,0,0.091,0.502,991023
SEC_000425,273,10.131.83.22,CELL_000,normal,0,145.17,0,0.174,0.763,624269
SEC_000426,257,10.216.160.53,CELL_004,normal,0,41.51,0,0.254,0.813,729374
SEC_000427,285,10.37.121.131,CELL_002,normal,0,223.29,0,0.097,0.817,618513
SEC_000428,410,10.28.5.100,CELL_000,normal,0,17.2,0,0.133,0.654,392636
SEC_000429,341,10.77.73.232,CELL_002,normal,0,92.97,1,0.214,0.609,125527
SEC_000430,126,10.129.56.81,CELL_001,normal,0,271.93,0,0.255,0.503,428255
SEC_000431,15,10.221.169.184,CELL_001,normal,0,233.92,1,0.033,0.873,677135
SEC_000432,139,10.218.240.53,CELL_001,pilot_contamination,1,1350.71,0,0.971,0.04,896721
SEC_000433,71,10.23.43.188,CELL_001,normal,0,48.51,0,0.131,0.776,475241
SEC_000434,62,10.237.232.74,CELL_001,normal,0,249.78,0,0.023,0.748,729793
SEC_000435,28,10.206.209.114,CELL_000,normal,0,90.26,0,0.182,0.978,653144
SEC_000436,469,10.136.108.90,CELL_006,normal,0,45.27,0,0.133,0.529,101063
SEC_000437,151,10.150.18.227,CELL_005,normal,0,78.48,0,0.128,0.928,622252
SEC_000438,9,10.163.103.249,CELL_001,normal,0,87.53,0,0.064,0.872,213545
SEC_000439,263,10.6.30.25,CELL_001,normal,0,21.38,0,0.038,0.983,517007
SEC_000440,277,10.158.198.136,CELL_003,normal,0,79.3,1,0.263,0.725,650520
SEC_000441,378,10.84.32.135,CELL_006,normal,0,124.31,1,0.218,0.727,652355
SEC_000442,147,10.137.205.22,CELL_005,normal,0,45.52,0,0.002,0.829,205724
SEC_000443,405,10.200.241.132,CELL_005,normal,0,177.69,0,0.039,0.614,169693
SEC_000444,106,10.72.21.127,CELL_001,normal,0,0.83,0,0.26,0.613,754089
SEC_000445,484,10.83.54.173,CELL_004,normal,0,40.66,0,0.18,0.811,430963
SEC_000446,24,10.76.108.124,CELL_004,normal,0,17.88,1,0.278,0.858,107646
SEC_000447,222,10.2.148.172,CELL_004,normal,0,164.4,0,0.036,0.915,784368
SEC_000448,304,10.187.202.150,CELL_006,normal,0,50.2,0,0.044,0.523,507841
SEC_000449,409,10.59.172.50,CELL_003,rogue_gnb,1,114.55,2,0.964,0.069,974271
SEC_000450,353,10.219.12.233,CELL_002,normal,0,84.77,0,0.072,0.849,944813
SEC_000451,300,10.213.62.65,CELL_000,normal,0,274.05,0,0.074,0.966,171902
SEC_000452,62,10.202.196.110,CELL_006,normal,0,246.3,0,0.216,0.536,537020
SEC_000453,443,10.217.104.239,CELL_006,normal,0,14.8,0,0.071,0.768,139735
SEC_000454,343,10.218.200.71,CELL_005,normal,0,22.77,0,0.002,0.936,791350
SEC_000455,199,10.238.93.60,CELL_003,normal,0,331.17,0,0.233,0.952,888801
SEC_000456,442,10.149.39.80,CELL_001,normal,0,59.93,0,0.021,0.72,2172
SEC_000457,273,10.92.7.125,CELL_000,normal,0,4.22,0,0.212,0.729,556034
SEC_000458,344,10.18.145.210,CELL_003,normal,0,160.59,0,0.037,0.551,230817
SEC_000459,75,10.107.119.252,CELL_006,normal,0,2.47,0,0.253,0.738,4445
SEC_000460,69,10.37.181.45,CELL_006,normal,0,37.82,0,0.174,0.89,115844
SEC_000461,398,10.82.131.190,CELL_004,normal,0,100.54,0,0.291,0.98,374914
SEC_000462,434,10.193.186.237,CELL_000,jamming,1,711.85,1,0.905,0.059,168436
SEC_000463,216,10.31.61.75,CELL_001,normal,0,76.01,0,0.183,0.766,531940
SEC_000464,255,10.184.51.20,CELL_002,normal,0,68.31,0,0.053,0.944,71574
SEC_000465,420,10.251.192.56,CELL_000,normal,0,71.45,1,0.052,0.595,153670
SEC_000466,423,10.82.2.39,CELL_003,normal,0,393.71,0,0.218,0.976,851283
SEC_000467,402,10.150.41.87,CELL_002,normal,0,283.75,0,0.104,0.804,97546
SEC_000468,382,10.38.50.76,CELL_000,rogue_gnb,1,456.37,5,0.815,0.364,573317
SEC_000469,205,10.176.231.103,CELL_002,normal,0,91.27,0,0.078,0.874,87513
SEC_000470,44,10.62.69.216,CELL_001,normal,0,17.97,0,0.153,0.589,234952
SEC_000471,479,10.103.83.3,CELL_001,normal,0,16.76,0,0.156,0.87,530774
SEC_000472,406,10.211.64.47,CELL_003,spoofing,1,1156.84,3,0.967,0.376,857588
SEC_000473,334,10.187.17.204,CELL_003,normal,0,97.37,0,0.041,0.879,499968
SEC_000474,348,10.228.112.213,CELL_003,normal,0,117.11,0,0.018,0.851,167156
SEC_000475,396,10.85.49.219,CELL_005,rogue_gnb,1,249.27,6,0.903,0.328,742703
SEC_000476,226,10.4.138.138,CELL_006,normal,0,31.91,0,0.242,0.984,959521
SEC_000477,22,10.199.22.204,CELL_003,rogue_gnb,1,565.62,4,0.747,0.219,420489
SEC_000478,41,10.5.241.27,CELL_005,normal,0,96.73,0,0.015,0.715,572178
SEC_000479,281,10.21.100.37,CELL_001,normal,0,29.62,0,0.23,0.526,629748
SEC_000480,459,10.10.94.47,CELL_000,normal,0,76.86,0,0.262,0.657,305913
SEC_000481,280,10.203.70.96,CELL_004,normal,0,64.49,1,0.01,0.71,961314
SEC_000482,154,10.134.19.195,CELL_000,normal,0,9.61,0,0.072,0.776,662270
SEC_000483,406,10.94.239.14,CELL_003,normal,0,229.27,0,0.194,0.895,770476
SEC_000484,8,10.126.106.65,CELL_001,normal,0,54.33,1,0.058,0.884,948034
SEC_000485,279,10.28.5.56,CELL_001,normal,0,96.32,0,0.114,0.942,188838
SEC_000486,371,10.56.109.170,CELL_001,normal,0,39.98,0,0.047,0.543,130300
SEC_000487,54,10.179.95.235,CELL_000,jamming,1,722.51,6,0.79,0.406,535997
SEC_000488,90,10.113.93.90,CELL_003,normal,0,30.85,0,0.274,0.862,680368
SEC_000489,358,10.237.234.235,CELL_002,normal,0,124.28,0,0.167,0.53,475766
SEC_000490,256,10.7.47.58,CELL_006,normal,0,9.57,0,0.154,0.635,589896
SEC_000491,346,10.45.71.54,CELL_005,normal,0,36.84,0,0.21,0.731,783668
SEC_000492,281,10.25.211.2,CELL_004,normal,0,130.24,1,0.017,0.597,362728
SEC_000493,136,10.46.196.90,CELL_002,normal,0,28.13,0,0.215,0.571,744537
SEC_000494,241,10.236.173.150,CELL_003,rogue_gnb,1,189.25,2,0.982,0.373,315036
SEC_000495,278,10.149.125.246,CELL_003,spoofing,1,485.75,1,0.703,0.406,898811
SEC_000496,284,10.55.31.203,CELL_000,normal,0,216.83,0,0.238,0.879,828019
SEC_000497,289,10.171.195.113,CELL_001,normal,0,26.28,0,0.177,0.895,116907
SEC_000498,472,10.188.242.227,CELL_002,normal,0,106.18,0,0.054,0.708,546682
SEC_000499,5,10.205.95.92,CELL_005,normal,0,367.85,0,0.074,0.621,113997
SEC_000500,147,10.46.197.89,CELL_001,normal,0,139.28,0,0.073,0.588,942168
SEC_000501,436,10.101.156.214,CELL_006,normal,0,139.05,0,0.225,0.616,106679
SEC_000502,495,10.32.52.38,CELL_000,normal,0,164.95,0,0.06,0.711,798534
SEC_000503,37,10.119.15.246,CELL_005,jamming,1,586.04,3,0.788,0.208,974805
SEC_000504,90,10.2.2.11,CELL_003,normal,0,93.96,0,0.11,0.891,410811
SEC_000505,11,10.43.125.67,CELL_001,normal,0,218.95,0,0.079,0.681,428402
SEC_000506,357,10.97.187.175,CELL_006,normal,0,247.64,0,0.204,0.513,860962
SEC_000507,341,10.28.197.147,CELL_003,normal,0,30.92,0,0.11,0.861,914019
SEC_000508,111,10.23.157.32,CELL_002,normal,0,121.78,0,0.052,0.98,483902
SEC_000509,66,10.119.202.67,CELL_004,normal,0,58.85,0,0.258,0.96,530018
SEC_000510,418,10.43.72.187,CELL_001,normal,0,20.48,0,0.164,0.953,810289
SEC_000511,364,10.229.31.232,CELL_005,normal,0,94.14,0,0.253,0.878,311065
SEC_000512,471,10.45.15.188,CELL_002,normal,0,219.72,0,0.121,0.99,239471
SEC_000513,466,10.213.88.161,CELL_004,normal,0,110.24,1,0.232,0.733,744223
SEC_000514,323,10.84.47.21,CELL_005,normal,0,140.77,0,0.098,0.98,196153
SEC_000515,496,10.155.10.132,CELL_002,normal,0,88.07,0,0.051,0.955,37650
SEC_000516,194,10.131.180.17,CELL_002,normal,0,7.74,0,0.147,0.625,825001
SEC_000517,68,10.218.32.115,CELL_005,jamming,1,1807.08,3,0.871,0.217,275576
SEC_000518,1,10.0.67.206,CELL_006,normal,0,140.46,0,0.039,0.507,67662
SEC_000519,21,10.18.57.233,CELL_005,normal,0,37.97,0,0.025,0.993,952000
SEC_000520,308,10.201.114.202,CELL_000,normal,0,72.66,0,0.171,0.782,445579
SEC_000521,307,10.182.119.153,CELL_000,normal,0,191.01,0,0.131,0.794,560050
SEC_000522,131,10.50.172.88,CELL_000,normal,0,483.63,0,0.136,0.926,5829
SEC_000523,495,10.46.35.26,CELL_005,ddos,1,1428.68,3,0.996,0.397,511909
SEC_000524,148,10.158.102.199,CELL_003,normal,0,13.33,0,0.056,0.804,634064
SEC_000525,492,10.229.54.200,CELL_004,normal,0,214.02,0,0.22,0.96,965261
SEC_000526,168,10.107.18.56,CELL_006,normal,0,7.22,0,0.224,0.633,669312
SEC_000527,109,10.95.28.175,CELL_001,normal,0,201.04,0,0.098,0.79,431990
SEC_000528,109,10.55.155.185,CELL_000,normal,0,146.38,0,0.053,0.985,266728
SEC_000529,401,10.137.178.66,CELL_005,spoofing,1,375.2,3,0.817,0.149,967172
SEC_000530,345,10.35.31.207,CELL_006,spoofing,1,2401.52,3,0.845,0.24,769776
SEC_000531,185,10.147.240.166,CELL_006,normal,0,146.79,1,0.14,0.584,404232
SEC_000532,380,10.156.73.212,CELL_000,normal,0,56.32,0,0.251,0.915,115164
SEC_000533,395,10.192.174.161,CELL_001,ddos,1,1616.69,3,0.744,0.254,274332
SEC_000534,128,10.144.11.189,CELL_006,normal,0,50.7,0,0.141,0.909,70228
SEC_000535,395,10.159.229.141,CELL_001,normal,0,59.72,0,0.27,0.841,783930
SEC_000536,366,10.182.230.168,CELL_001,normal,0,171.59,0,0.098,0.733,145959
SEC_000537,73,10.94.251.136,CELL_006,normal,0,55.72,0,0.114,0.968,804036
SEC_000538,113,10.133.64.199,CELL_004,normal,0,52.3,0,0.001,0.779,426855
SEC_000539,398,10.214.45.243,CELL_003,pilot_contamination,1,1318.29,5,0.943,0.343,580657
SEC_000540,442,10.50.107.205,CELL_002,normal,0,157.58,0,0.172,0.504,403421
SEC_000541,499,10.135.189.111,CELL_000,jamming,1,1049.31,1,0.778,0.298,124951
SEC_000542,318,10.33.139.218,CELL_001,normal,0,258.35,0,0.25,0.959,71263
SEC_000543,71,10.82.208.39,CELL_004,normal,0,104.3,0,0.087,0.935,902448
SEC_000544,470,10.248.134.54,CELL_005,ddos,1,3582.57,2,0.874,0.031,370619
SEC_000545,240,10.210.9.192,CELL_002,normal,0,60.8,0,0.07,0.985,900212
SEC_000546,31,10.136.90.172,CELL_004,normal,0,119.33,0,0.09,0.932,476556
SEC_000547,288,10.70.215.163,CELL_004,normal,0,2.49,0,0.049,0.623,779994
SEC_000548,340,10.154.164.190,CELL_006,normal,0,89.81,0,0.181,0.644,930731
SEC_000549,334,10.65.82.175,CELL_004,normal,0,82.08,0,0.097,0.834,578099
SEC_000550,385,10.192.49.211,CELL_003,normal,0,48.42,0,0.064,0.506,141871
SEC_000551,34,10.247.173.234,CELL_003,rogue_gnb,1,67.36,3,0.937,0.452,581940
SEC_000552,352,10.89.156.44,CELL_000,normal,0,278.88,0,0.105,0.574,556448
SEC_000553,328,10.9.170.5,CELL_006,normal,0,232.53,0,0.121,0.894,775149
SEC_000554,365,10.10.101.200,CELL_000,normal,0,172.47,0,0.175,0.798,449424
SEC_000555,290,10.96.223.85,CELL_002,normal,0,3.3,0,0.074,0.985,943046
SEC_000556,340,10.49.207.173,CELL_005,rogue_gnb,1,1325.65,1,0.877,0.101,753142
SEC_000557,68,10.181.174.235,CELL_002,normal,0,52.87,0,0.14,0.521,723586
SEC_000558,163,10.116.158.48,CELL_001,normal,0,52.86,0,0.22,0.716,700674
SEC_000559,393,10.94.244.241,CELL_005,normal,0,67.85,0,0.065,0.547,357537
SEC_000560,112,10.71.213.172,CELL_000,normal,0,21.68,0,0.043,0.828,617742
SEC_000561,112,10.167.23.80,CELL_005,normal,0,349.19,1,0.1,0.981,27533
SEC_000562,492,10.129.120.232,CELL_004,normal,0,141.01,0,0.184,0.706,266276
SEC_000563,423,10.197.175.48,CELL_002,normal,0,97.17,0,0.108,0.754,141406
SEC_000564,51,10.134.253.250,CELL_005,pilot_contamination,1,718.83,3,0.727,0.003,559146
SEC_000565,19,10.38.173.87,CELL_006,normal,0,19.98,0,0.294,0.708,393452
SEC_000566,71,10.224.15.3,CELL_000,normal,0,33.58,0,0.222,0.882,242941
SEC_000567,69,10.229.54.175,CELL_005,normal,0,178.58,0,0.149,0.86,628558
SEC_000568,162,10.153.198.77,CELL_004,normal,0,46.96,0,0.014,0.578,662029
SEC_000569,26,10.0.205.61,CELL_003,normal,0,89.76,0,0.103,0.702,297795
SEC_000570,177,10.242.202.191,CELL_001,normal,0,19.51,0,0.132,0.62,938490
SEC_000571,369,10.203.81.50,CELL_000,normal,0,38.3,0,0.256,0.745,988661
SEC_000572,42,10.14.111.146,CELL_003,rogue_gnb,1,270.34,3,0.895,0.263,753251
SEC_000573,454,10.221.146.115,CELL_006,ddos,1,1161.53,4,0.8,0.064,911576
SEC_000574,322,10.28.140.92,CELL_005,normal,0,153.6,0,0.15,0.638,214537
SEC_000575,178,10.42.21.96,CELL_000,normal,0,144.89,0,0.054,0.751,820655
SEC_000576,457,10.101.44.149,CELL_000,normal,0,41.92,1,0.234,0.666,280362
SEC_000577,439,10.85.37.163,CELL_005,normal,0,14.09,0,0.156,0.727,163211
SEC_000578,335,10.235.148.144,CELL_005,normal,0,9.32,0,0.084,0.699,621829
SEC_000579,338,10.183.32.209,CELL_003,ddos,1,1050.79,4,0.735,0.458,894150
SEC_000580,69,10.164.245.165,CELL_000,normal,0,58.11,0,0.108,0.654,377624
SEC_000581,245,10.115.103.14,CELL_002,jamming,1,324.65,2,0.78,0.297,642567
SEC_000582,321,10.240.16.5,CELL_004,normal,0,34.6,0,0.191,0.84,764457
SEC_000583,39,10.33.107.126,CELL_002,normal,0,175.16,0,0.2,0.96,278801
SEC_000584,373,10.52.147.85,CELL_002,pilot_contamination,1,488.22,4,0.884,0.328,527101
SEC_000585,406,10.185.122.214,CELL_006,normal,0,49.69,0,0.157,0.968,719034
SEC_000586,384,10.195.179.78,CELL_000,normal,0,47.21,2,0.219,0.734,578886
SEC_000587,480,10.11.12.11,CELL_004,normal,0,104.63,0,0.252,0.667,549639
SEC_000588,138,10.254.64.171,CELL_001,normal,0,218.29,0,0.135,0.754,414150
SEC_000589,170,10.162.58.162,CELL_000,normal,0,64.15,0,0.047,0.603,285358
SEC_000590,349,10.47.39.1,CELL_004,normal,0,129.8,0,0.047,0.518,611357
SEC_000591,112,10.12.103.38,CELL_005,normal,0,269.21,0,0.192,0.646,357736
SEC_000592,120,10.193.248.39,CELL_006,normal,0,127.0,0,0.19,0.882,423448
SEC_000593,288,10.29.121.32,CELL_000,normal,0,62.78,0,0.257,0.797,207684
SEC_000594,378,10.181.32.100,CELL_005,normal,0,224.08,0,0.232,0.652,948331
SEC_000595,334,10.61.177.75,CELL_000,spoofing,1,123.58,1,0.977,0.034,799562
SEC_000596,77,10.4.26.248,CELL_002,normal,0,75.98,0,0.223,0.881,682807
SEC_000597,324,10.102.55.38,CELL_003,normal,0,156.65,0,0.202,0.951,790308
SEC_000598,204,10.26.45.117,CELL_006,normal,0,67.89,0,0.102,0.541,601028
SEC_000599,145,10.226.227.197,CELL_004,normal,0,502.17,0,0.207,0.559,592103
SEC_000600,408,10.251.54.190,CELL_003,normal,0,100.08,0,0.154,0.815,41131
